出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註,Category
115/08/18,113/9,2514,龍邦,其他,2724461,2166331,2058366,25.76383756683536,32.3603771146628,19429988,11645412,66.84672040800274,因本年度完成土地出售交易、子公司營建收入成長及合併泰山(1218)，致營收較去年增加。,上市
115/08/18,113/9,2515,中工,建材營造,2186725,2364289,1656859,-7.510249381526539,31.980150393002663,16486863,13812154,19.364894135990664,-,上市
115/08/18,113/9,2516,新建,建材營造,791013,809927,862488,-2.335272191197478,-8.287071820129672,6608386,6144088,7.556825357970133,-,上市
115/08/18,113/9,2520,冠德,建材營造,2342031,1996216,1850438,17.323526111402774,26.56630484242109,22160597,13903546,59.38809423150037,113年1-9月累計營業收入較去年同期增加50%以上，主因係建設部門本期有101A建案交屋入帳所致。,上市
115/08/18,113/9,2524,京城,建材營造,535652,383975,448000,39.50179048115112,19.56517857142857,3440001,1767107,94.6685175261034,因銷售狀況比較去年同期為佳，致使113年累計營收年成長率較高。,上市
115/08/18,113/9,2527,宏璟,建材營造,151899,361450,27223,-57.97510029049661,457.98038423391984,1577967,2134559,-26.07526894314001,本月營收較去年同期高，主要係因本月房地銷售收入較高,上市
115/08/18,113/9,2528,皇普,建材營造,22939,381,21,5920.734908136483,109133.33333333331,24492,1849915,-98.6760472778479,"主係113年9月皇普雲鼎案認列22,612仟元及認列租賃收入327仟元所致。",上市
115/08/18,113/9,2530,華建,建材營造,402117,558079,730,-27.946222667400136,54984.520547945205,4558127,9362,48587.534714804526,"本年度出售房地收入較去年度增加4,550,069仟元,本年度租金收入較去年度同期減少1,304仟元.",上市
115/08/18,113/9,2534,宏盛,建材營造,64530,96057,164687,-32.821137449639274,-60.816579329273104,970664,2116314,-54.134216378098905,本月成屋銷售情形較去年同期減少。,上市
115/08/18,113/9,2535,達欣工,建材營造,1114789,1153251,1375187,-3.3350935745991115,-18.9354611409212,11183923,10381965,7.7245299902282465,-,上市
115/08/18,113/9,2536,宏普,建材營造,14922,14924,15469,-0.013401232913428,-3.536104466998513,598177,174467,242.85968120045624,今年本期僅認列租金收入,上市
115/08/18,113/9,2537,聯上發,建材營造,501,619,71684,-19.063004846526656,-99.301099269014,1512441,356649,324.06988383536753,本月營收較去年減少，係去年同期認列雙北市房地出售收入較高所致。,上市
115/08/18,113/9,2538,基泰,建材營造,18799,143178,17038,-86.87018955426113,10.335720154947763,853335,280226,204.51671151142293,本年有建案交屋認列收入，故本年營收增加,上市
115/08/18,113/9,2539,櫻花建,建材營造,0,8000,686431,-100.0,-100.0,1783052,4544010,-60.76038565055975,無異常，本月無建案過戶。,上市
115/08/18,113/9,2540,愛山林,建材營造,993268,868070,506845,14.422569608441716,95.97076029160787,7502409,5415590,38.53354851456628,本月營收增加，主係營造收入增加及建案完工交屋所致。,上市
115/08/18,113/9,2542,興富發,建材營造,3050875,3524758,8419448,-13.444412353982884,-63.76395459654837,24738026,37001963,-33.144017251192864,本月較去年同期減少，主要係去年同期認列「竹科潤隆」及「國家大院」等建案收入，而本期新案僅認列「青昇二」所致。,上市
115/08/18,113/9,2543,皇昌,建材營造,1016528,903191,1106017,12.548508565740802,-8.091105290425011,9225566,7851242,17.504542593388408,-,上市
115/08/18,113/9,2545,皇翔,建材營造,1075407,2339735,234475,-54.03723071202508,358.6446316238405,10165471,2026300,401.6765039727582,因本期成屋銷售情形較去年同期佳所致,上市
115/08/18,113/9,2546,根基,建材營造,1276590,1157734,943861,10.26626150739289,35.25190679559808,9907637,10217666,-3.034244806984296,-,上市
115/08/18,113/9,2547,日勝生,建材營造,518704,568308,481000,-8.728365604566537,7.838669438669439,4963437,4786347,3.6998988999334985,-,上市
115/08/18,113/9,2548,華固,建材營造,374214,1995647,1475229,-81.24848733267957,-74.63349757901993,7166528,9204031,-22.137072332763765,本公司截至9月底累計營收較去年同期減少，係因本年度認列交屋金額較低所致。,上市
115/08/18,113/9,2597,潤弘,建材營造,2187245,2470626,1938714,-11.470008006068095,12.819374079931336,19018423,16219910,17.25356675838522,-,上市
115/08/18,113/9,2601,益航,航運業,354116,390952,408509,-9.422128547750107,-13.31500652372408,3600320,4104092,-12.274871031156222,-,上市
115/08/18,113/9,2603,長榮,航運業,44637217,53758648,24470836,-16.967374253906087,82.40985718673444,347759858,207023679,67.98071586777279,運價受市場供需影響，以致收入增加。,上市
115/08/18,113/9,2605,新興,航運業,346996,348527,379754,-0.439277301328161,-8.626110587380252,3519688,3139186,12.121040295159318,-,上市
115/08/18,113/9,2606,裕民,航運業,1446829,1257574,949077,15.049213803720496,52.44590270336337,12477661,10405886,19.90964536801576,整體運價上漲致收入增加,上市
115/08/18,113/9,2607,榮運,航運業,2039698,2190085,1687371,-6.8667197848485335,20.88023321486502,16164096,11650476,38.74193638096847,-,上市
115/08/18,113/9,2608,嘉里大榮,航運業,1053658,1106885,1007775,-4.8087199663921725,4.552901193222693,9325279,8909187,4.67037003488646,-,上市
115/08/18,113/9,2609,陽明,航運業,21619938,25760113,12207961,-16.07203741691661,77.09704347843181,169229037,107900925,56.83742933621746,整體運價上漲，致營收增加。,上市
115/08/18,113/9,2610,華航,航運業,16009087,17745670,14905667,-9.785953418495891,7.402687850198183,150981211,137561880,9.755123294331248,-,上市
115/08/18,113/9,2611,志信,航運業,55430,57277,53413,-3.2246800635508146,3.7762342500889297,502777,449477,11.85822633861132,-,上市
115/08/18,113/9,2612,中航,航運業,381290,409008,341986,-6.776884559715214,11.4928681291047,3369143,2961420,13.767820842703838,-,上市
115/08/18,113/9,2613,中櫃,航運業,279070,297474,280727,-6.186759178953455,-0.5902531641060532,2451923,2322811,5.558437599959704,-,上市
115/08/18,113/9,2614,東森,其他,459592,449100,474269,2.336228011578713,-3.0946572514754287,4253576,4316628,-1.4606771767222009,-,上市
115/08/18,113/9,2615,萬海,航運業,14965985,19405801,8242483,-22.878808249141585,81.57131776917223,120259775,75075618,60.18486188152324,運價較去年同期上漲,上市
115/08/18,113/9,2616,山隆,油電燃氣業,668022,711679,1376592,-6.134366758046816,-51.47276753024861,8738130,12223959,-28.516366915170444,山隆近期因進行油站相關設備更換作業，於更換期間發油量減少影響相關營收,上市
115/08/18,113/9,2617,台航,航運業,359030,395027,335066,-9.112541674366565,7.152023780389535,3306115,2914547,13.434952327068324,-,上市
115/08/18,113/9,2618,長榮航,航運業,17357692,19926957,16400974,-12.89341368077424,5.8332999003595765,164449396,146298375,12.406850725443809,-,上市
115/08/18,113/9,2630,亞航,航運業,524120,466353,470699,12.386968669655818,11.349291160593076,3927593,3574790,9.86919511355912,-,上市
115/08/18,113/9,2633,台灣高鐵,航運業,4456901,4549657,3916585,-2.0387470967591623,13.795589780382654,39750490,36646505,8.47007102041518,-,上市
115/08/18,113/9,2634,漢翔,航運業,2552613,3179044,3333466,-19.70501194698784,-23.424657698623594,28016857,29459984,-4.898600759593081,-,上市
115/08/18,113/9,2636,台驊控股,航運業,2341102,2615636,1265684,-10.495879396062756,84.96733781891847,19118242,10611067,80.17266312614933,運價與貨量較去年同期增加所致,上市
115/08/18,113/9,2637,慧洋-KY,航運業,1772075,1861538,1304896,-4.80586482790037,35.80201027514836,15710259,12099961,29.83726972343134,-,上市
115/08/18,113/9,2642,宅配通,航運業,335803,349999,365063,-4.056011588604539,-8.015054935723423,3043099,3135455,-2.945537410040967,-,上市
115/08/18,113/9,2645,長榮航太,航運業,1307973,1400953,1259875,-6.636910731480642,3.81768032542911,11709886,11041522,6.053187232702158,-,上市
115/08/18,113/9,2646,星宇航空,航運業,2818695,3308872,1744429,-14.814021213271472,61.58267261092312,25927220,15955530,62.496764444678426,甫開航的西雅圖航線載客率表現強勁。,上市
115/08/18,113/9,2701,萬企,觀光餐旅,19523,27742,23313,-29.626559008002307,-16.257023978038003,231892,227509,1.9265171927264413,-,上市
115/08/18,113/9,2702,華園,觀光餐旅,122970,119772,114101,2.670073138964032,7.772938011060376,1087763,1072609,1.4128167859863194,-,上市
115/08/18,113/9,2704,國賓,觀光餐旅,129632,104627,124400,23.899184722872683,4.205787781350482,976898,973000,0.4006166495375128,-,上市
115/08/18,113/9,2705,六福,觀光餐旅,168201,255898,180124,-34.27029519574205,-6.619328906753125,1622712,1553097,4.482334329407629,-,上市
115/08/18,113/9,2706,第一店,觀光餐旅,28903,29027,28071,-0.4271884796913219,2.963912935057533,265483,254088,4.484666729636976,-,上市
115/08/18,113/9,2707,晶華,觀光餐旅,521415,482387,530563,8.090599456453013,-1.7242061734421736,4585430,4967509,-7.691561303663466,註:太魯閣晶英受0403地震影響，9月暫停營業,上市
115/08/18,113/9,2712,遠雄來,觀光餐旅,34258,37558,43840,-8.786410351988923,-21.85675182481752,250807,517790,-51.5620232140443,受地震、颱風及交通管制影響，導致花蓮遊客人數大幅減少。,上市
115/08/18,113/9,2722,夏都,觀光餐旅,46968,70367,53683,-33.25280316057243,-12.508615390347035,511838,620963,-17.57351082109562,-,上市
115/08/18,113/9,2723,美食-KY,觀光餐旅,1618674,1630076,1758128,-0.6994765888216254,-7.931959447776271,14062712,15389442,-8.621040321020086,-,上市
115/08/18,113/9,2727,王品,觀光餐旅,1783234,2119687,1754190,-15.872768007729444,1.6556929409014989,16667991,16754011,-0.5134292916484298,-,上市
115/08/18,113/9,2731,雄獅,觀光餐旅,2632574,2562417,2208064,2.7379228283296597,19.22543911770673,21382347,15448193,38.413256488962816,受惠政府解除組團禁令，觀光需求活絡致出境團體旅遊業績大幅提升。,上市
115/08/18,113/9,2739,寒舍,觀光餐旅,396536,378524,394267,4.758482949561983,0.575498329812031,3632280,3448930,5.316141527952148,-,上市
115/08/18,113/9,2748,雲品,觀光餐旅,187066,162292,177470,15.265077761072634,5.407111061024398,1755606,1639683,7.069842158514786,-,上市
115/08/18,113/9,2753,八方雲集,觀光餐旅,671862,690783,615167,-2.7390656689582693,9.216196577514724,5892074,5423185,8.646007834879319,-,上市
115/08/18,113/9,2762,世界健身-KY,運動休閒,819936,827911,799083,-0.963267790861578,2.609616272652528,7275129,7021818,3.607484557418036,-,上市
115/08/18,113/9,2801,彰銀,金融保險業,3482721,3845534,3083630,-9.434658489562178,12.942246637891056,32071317,29371230,9.192965361001225,-,上市
115/08/18,113/9,2812,台中銀,金融保險業,1473000,1665890,1338337,-11.578795718804963,10.061964960992634,14402307,12894347,11.6947372364029,-,上市
115/08/18,113/9,2816,旺旺保,金融保險業,854790,869629,797406,-1.7063598385058456,7.196334113362578,8116878,7606280,6.7128478047087405,-,上市
115/08/18,113/9,2820,華票,金融保險業,172286,252811,124681,-31.851857711887536,38.18143903241072,1745081,1672016,4.369874450962191,-,上市
115/08/18,113/9,2832,台產,金融保險業,615067,579793,547977,6.083895459241488,12.24321458747356,5621936,5126554,9.663060215497584,-,上市
115/08/18,113/9,2834,臺企銀,金融保險業,3238422,3061150,2635180,5.791026248305376,22.89187076404648,26512823,24169343,9.696084829446956,-,上市
115/08/18,113/9,2836,高雄銀,金融保險業,366876,383798,309717,-4.409090198489831,18.4552349402842,3287502,2928135,12.272897253712689,-,上市
115/08/18,113/9,2838,聯邦銀,金融保險業,1581608,1788622,1184019,-11.573937925397315,33.57961316499144,15044830,13300683,13.113213810147943,-,上市
115/08/18,113/9,2845,遠東銀,金融保險業,964237,1097242,1083254,-12.12175618505307,-10.98698920105534,9910744,9821417,0.9095123442981802,-,上市
115/08/18,113/9,2849,安泰銀,金融保險業,516176,479162,571473,7.724736101777687,-9.67622267368712,4212464,4464647,-5.648442082879117,-,上市
115/08/18,113/9,2850,新產,金融保險業,1759652,1714006,1699357,2.663117865398371,3.548106725073072,15641859,15030858,4.064977528228927,-,上市
115/08/18,113/9,2851,中再保,金融保險業,1867888,1326956,1751219,40.76487841345154,6.662159330158022,17328073,16660163,4.0090244015019545,-,上市
115/08/18,113/9,2852,第一保,金融保險業,595431,633606,606367,-6.025037641688999,-1.8035282263051915,5872117,5516423,6.44791017657638,-,上市
115/08/18,113/9,2855,統一證,金融保險業,691391,906108,347601,-23.696623360570705,98.90362801027617,10259426,7350744,39.56989931903492,今年單月營收較去年同期增加，主因今年泛自營業務操作獲利優於去年同期所致。,上市
115/08/18,113/9,2867,三商壽,金融保險業,8969138,7051492,9704224,27.194897193388293,-7.574907586634438,103934793,97121124,7.01564059328638,-,上市
115/08/18,113/9,2880,華南金,金融保險業,5428595,5563904,4859866,-2.4319075239256462,11.702565461681454,51104868,44995287,13.57826876401522,-,上市
115/08/18,113/9,2881,富邦金,金融保險業,22774883,3720176,17370014,512.1990733771736,31.116088910463745,243911694,153524699,58.87456258748308,本年累計營業收入較去年累計營業收入增加，主係保險淨收益及投資相關淨收益增加所致。,上市
115/08/18,113/9,2882,國泰金,金融保險業,19530721,21592841,13911205,-9.550017063525823,40.39560915104048,288003192,242440859,18.793174214912348,-,上市
115/08/18,113/9,2883,凱基金,金融保險業,10037434,-2258624,751090,544.4048234677397,1236.3823243552704,52417329,38141305,37.42930138336903,因保險業務淨收益增加(保費收入增加)，致本公司本月營業收入淨額較去年同期增加。,上市
115/08/18,113/9,2884,玉山金,金融保險業,6863663,7721624,5455815,-11.111147085120956,25.80454065982809,58592034,48190484,21.58424057330489,-,上市
115/08/18,113/9,2885,元大金,金融保險業,9380551,8405532,7048278,11.599729796995598,33.08996892574328,89996560,77822467,15.643416958241636,-,上市
115/08/18,113/9,2886,兆豐金,金融保險業,6705139,6777581,5423621,-1.0688474250621276,23.628457814437997,65484378,57654926,13.57984918756118,-,上市
115/08/18,113/9,2887,台新新光金,金融保險業,7110453,8825025,3414502,-19.42852286537432,108.2427539945796,66290056,53292587,24.38888733249148,去年創投子公司投資之興櫃股票上市，所造成評價變動較大,上市
115/08/18,113/9,2889,國票金,金融保險業,566190,611686,447698,-7.43780305581622,26.46694870202681,6220264,5418240,14.802297424994094,-,上市
115/08/18,113/9,2890,永豐金,金融保險業,5314128,5499468,4327746,-3.3701441666721217,22.792049256125477,50046142,41081014,21.823044582103066,-,上市
115/08/18,113/9,2891,中信金,金融保險業,16301304,11506752,12852866,41.66729238624418,26.83010933125733,141282993,106883561,32.18402500642732,-,上市
115/08/18,113/9,2892,第一金,金融保險業,5578878,6912328,4707518,-19.290895918133515,18.509966398429064,55362538,51718421,7.0460716501766365,-,上市
115/08/18,113/9,2897,王道銀行,金融保險業,780879,786382,761601,-0.6997871263584365,2.531246676409301,8198645,7507023,9.212999613828275,-,上市
115/08/18,113/9,2901,欣欣,貿易百貨,10926,11834,10980,-7.672807165793476,-0.4918032786885246,100717,98147,2.618521197795144,-,上市
115/08/18,113/9,2903,遠百,貿易百貨,2575431,2604003,2685234,-1.0972337589472825,-4.0891408346535165,24359985,25786990,-5.533817634396259,-,上市
115/08/18,113/9,2904,匯僑,其他,43468,41328,38395,5.178087495160666,13.212657898163824,366732,337788,8.568688052861559,-,上市
115/08/18,113/9,2905,三商,貿易百貨,10777230,-1899845,19245906,667.2689087794005,-44.00248031971059,142040693,149619704,-5.065516638102693,-,上市
115/08/18,113/9,2906,高林,貿易百貨,549761,860048,658202,-36.07787007236806,-16.475337358440115,6577777,5791783,13.570846835939811,-,上市
115/08/18,113/9,2908,特力,貿易百貨,3085499,2787527,3245753,10.689474936027526,-4.937344277275566,27802965,27041294,2.8166958282395806,-,上市
115/08/18,113/9,2910,統領,貿易百貨,47654,39474,38830,20.72250088665957,22.72469739891836,458119,421811,8.607646552602944,-,上市
